comment,sarc_majority
"['is', 'old', 'does', 'not', 'remember', 'a', 'great', 'chance', 'repent', 'while', 'claiming', 'all', 'evil', 'treasure', 'doing', 'is', 'stalling', 'n', 'hot', 'hell', 'remember'] ['is', 'does', 'remember', 'repent', 'claiming', 'doing', 'is', 'stalling', 'remember'] ['nan'] ['intj69', 'intj104'] [nan]",non-sarc
"['statement', 'is', 'not', 'forward', 'but', 'more', 'more', 'crushed'] ['is'] ['nan'] [nan] [nan]",sarc
"['statement', 'merely', 'trickster', 'he', 'liver', 'fact', 'useless'] ['sedapkan'] ['nan'] [nan] [nan]",non-sarc
"['shattered', 'economy'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['Malaysians', 'is', 'not', 'only', 'a', 'lot', 'people', 'hate', 'much', 'country', 'outside', 'laughed', 'pack', 'thoughts', 'go', 'travel', 'time', 'recently', 'congratulated'] ['najib', 'is', 'hate', 'laughed', 'go', 'congratulated'] ['nan'] [nan] ['idsync125']",non-sarc
"['PM', 'can', 'go', 'forward', 'but', 'people', 'want', 'go', 'it', 'ahead', 'its', 'own', 'leaders', 'make', 'people', 'miserable'] ['can', 'go', 'want', 'go', 'make'] ['punct1'] [nan] [nan]",non-sarc
"['minister', 'move', 'forward'] ['move'] ['nan'] [nan] [nan]",sarc
"['angel', 'is', 'na', 'pull', 'life'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['adze', 'tailings', 'antique', 'call', 'will', 'also', 'not', 'yes', 'random', 'people', 'comfortable', 'not', 'wearing', 'peril'] ['antique', 'will', 'parai', 'parai', 'kah', 'wearing'] ['nan'] ['intj74'] [nan]",non-sarc
"['yes', 'advanced', 'other', 'countries'] ['advanced'] ['nan'] ['intj74'] [nan]",non-sarc
['nan'] ['nan'] ['nan'] [nan] [nan],non-sarc
['bullshit'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['Malaysia', 'advanced', 'people', 'languish'] ['advanced'] ['nan'] [nan] [nan]",non-sarc
"['already', 'He', 'gave', 'word', 'bad'] ['gave'] ['nan'] [nan] [nan]",sarc
"['illegal', 'continue', 'be', 'sold', 'even', 'though', 'it', 'is', 'forbidden', 'by', 'Islam', 'became', 'lawful', 'taxed', 'yes', 'worst', 'pm', 'Malaysia', 'us', 'century'] ['continue', 'be', 'sold', 'is', 'forbidden', 'became', 'taxed'] ['nan'] ['intj74'] [nan]",non-sarc
"['father', 'head', 'forward'] ['nan'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['I', 'heard', 'he', 'fell', 'asleep', 'na', 'say', 'useless'] ['fell', 'say'] ['nan'] [nan] [nan]",sarc
"['he', 'developed', 'a', 'nurse', 'only', 'people', 'languish'] ['developed', 'languish'] ['nan'] [nan] [nan]",sarc
"['developed', 'countries', 'but', 'people', 'suffer'] ['suffer'] ['nan'] [nan] [nan]",non-sarc
"['appears', 'have', 'been', 'country', 'worst'] ['appears', 'have', 'been'] ['nan'] ['intj95'] [nan]",non-sarc
"['harness', 'advanced'] ['harness'] ['nan'] [nan] [nan]",sarc
['sad'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['want', 'not', 'advanced', 'much', 'tax'] ['advanced'] ['nan'] [nan] [nan]",sarc
"['lying'] ['lying'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['advanced', 'in', 'terms', 'people', 'getting', 'poorer', 'ministers', 'cronies', 'get', 'richer'] ['advanced', 'getting', 'get'] ['nan'] [nan] ['idsync132']",sarc
"['head', 'testicles', 'developed', 'people', 'money', 'pouch', 'is', 'a', 'dead', 'end', 'times', 'faster'] ['developed', 'is'] ['nan'] [nan] [nan]",non-sarc
"['Malaysia', 'had', 'already', 'developed'] ['had', 'developed'] ['nan'] [nan] [nan]",sarc
"['Malaysia', 'are', 'advanced', 'but', 'not', 'its', 'people'] ['are', 'advanced'] ['nan'] [nan] [nan]",sarc
"['makin', 'makin', 'makin', 'almost', 'took', 'it', 'all', 'is', 'want', 'suppress', 'us', 'preference'] ['took', 'is', 'want', 'suppress'] ['nan'] [nan] [nan]",sarc
"['advanced', 'mu'] ['nan'] ['nan'] [nan] [nan]",sarc
"['all', 'words', 'come', 'out', 'mouth', 'as', 'best', 'joke', 'in', 'eyes', 'emperor', 'joke', 'Malaysia'] ['come'] ['nan'] ['intj92'] [nan]",sarc
"['advanced', 'supposedly', 'advanced', 'grave'] ['advanced'] ['nan'] [nan] [nan]",sarc
"['advanced', 'coke', 'slit', 'any', 'fool', 'can', 'be', 'a', 'minister'] ['can', 'be'] ['nan'] [nan] [nan]",non-sarc
"['God', 'I', 'read', 'happy', 'news', 'does', 'not', 'want', 'pay', 'taxes', 'properly', 'thank', 'God', 'tomorrow', 'morning'] ['read', 'does', 'want', 'pay', 'sabaqa'] ['nan'] [nan] [nan]",sarc
"['le', 'properly', 'developed', 'countries', 'laos', 'nepal', 'bangladesh', 'Timor'] ['nan'] ['nan'] [nan] ['idsync135']",sarc
"['I', 'have', 'a', 'friend', 'like', 'is', 'bald', 'start', 'jib'] ['have', 'is'] ['nan'] [nan] [nan]",non-sarc
"['head', 'testicles', 'advance', 'people', 'do', 'not', 'know', 'suffering', 'respect', 'tun', 'm'] ['do', 'know', 'respect'] ['punct2'] [nan] [nan]",non-sarc
['bald'] ['nan'] ['nan'] [nan] [nan],sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],sarc
"['forward', 'worst', 'there', 'is', 'money', 'fall', 'further', 'point', 'go', 'forward', 'another', 'tax', 'again'] ['is', 'go'] ['punct1', 'punct1', 'punct1'] ['intj92', 'intj65'] [nan]",sarc
['diarrhea'] ['nan'] ['nan'] [nan] [nan],non-sarc
['advanced'] ['nan'] ['nan'] [nan] [nan],sarc
['nan'] ['nan'] ['nan'] [nan] [nan],sarc
"['feint', 'fool', 'job'] ['fool'] ['nan'] ['intj83'] [nan]",sarc
"['really', 'pm', 'a', 'bitch', 'have', 'developed', 'got', 'cronies', 'especially', 'witch'] ['pm', 'have', 'developed', 'got', 'witch'] ['nan'] [nan] [nan]",non-sarc
"['crazy', 'bastard', 'does', 'not', 'forward', 'all', 'misbegotten', 'tax', 'subsidy', 'created', 'in', 'lupus', 'toll', 'prices', 'again', 'rose', 'sharply', 'increase', 'price', 'goods', 'was', 'most', 'noticeable', 'salaries', 'ministers', 'more', 'developed', 'countries', 'believe', 'correct'] ['does', 'forward', 'created', 'rose', 'increase', 'was', 'believe'] ['punct2', 'punct2'] [nan] ['idsync40', 'idsync136']",sarc
"['ringgit', 'fell', 'country', 'progresses', 'I', 'believe', 'very'] ['fell', 'progresses', 'believe'] ['nan'] [nan] [nan]",sarc
"['head', 'testicles', 'forward'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['developed', 'stuff', 'I', 'about', 'go', 'bankrupt', 'people', 'hard', 'right', 'now'] ['developed', 'go'] ['nan'] ['intj69', 'intj56'] [nan]",non-sarc
"['docking', 'remember', 'lying', 'say', 'people', 'do', 'not', 'know', 'useless', 'got', 'pm'] ['docking', 'remember', 'lying', 'say', 'do', 'know', 'got'] ['nan'] [nan] [nan]",non-sarc
"['developed', 'countries', 'dropped', 'money', 'one', 'day', 'deception', 'Malaysia'] ['dropped'] ['nan'] [nan] [nan]",non-sarc
"['liar', 'descent', 'is', 'not', 'na', 'lie', 'out', 'want', 'a', 'lie', 'it', 'is', 'going', 'bangladesh', 'want', 'take', 'it', 'Malaysian', 'community', 'here', 'people', 'do', 'not', 'believe', 'cent', 'had', 'it'] ['is', 'lie', 'want', 'is', 'going', 'bangladesh', 'want', 'take', 'do', 'believe', 'had'] ['nan'] [nan] [nan]",non-sarc
"['talking', 'about'] ['talking'] ['nan'] [nan] [nan]",non-sarc
"['r', 'developed', 'advanced', 'head', 'sycophant', 'minister', 'father'] ['developed'] ['nan'] [nan] [nan]",non-sarc
"['ahead', 'people', 'eat', 'cassava', 'dipped', 'in', 'sugar', 'also', 'taxable', 'wait', 'it', 'later', 'wide', 'scope', 'responsibility', 'is', 'later'] ['eat', 'dipped', 'wait', 'is'] ['nan'] [nan] [nan]",non-sarc
"['fun', 'piss', 'people', 'only'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['only', 'advanced', 'alone', 'people', 'retreat', 'people', 'hunger', 'fullness', 'let', 'alone', 'he', 'advanced', 'down', 'there', 'who', 'knows', 'in', 'front', 'enemy', 'so', 'he', 'shot', 'dead', 'last', 'right', 'advances'] ['retreat', 'hunger', 'advanced', 'knows', 'shot'] ['nan'] ['intj65'] [nan]",non-sarc
['shareholders'] ['nan'] ['punct2'] [nan] [nan],non-sarc
"['advanced', 'head', 'brain', 'developed', 'it', 'is', 'national', 'debt', 'is', 'a', 'bitch', 'got', 'pm'] ['developed', 'is', 'is', 'got'] ['nan'] [nan] [nan]",non-sarc
"['face', 'look', 'even', 'pee', 'crap'] ['look'] ['nan'] [nan] [nan]",non-sarc
"['grandfather', 'head', 'is'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['it', 'is', 'true', 'more', 'developed', 'tax', 'suffocating', 'well', 'done'] ['is', 'suffocating', 'done'] ['nan'] [nan] [nan]",sarc
"['believe'] ['believe'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",sarc
"['waste', 'time', 'talking', 'convoluted', 'recipient', 'twisted', 'offspring', 'only', 'shame'] ['talking', 'convoluted', 'twisted', 'offspring'] ['nan'] [nan] [nan]",non-sarc
"['minister', 'worst'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['shattered', 'country', 'there', 'is', 'a', 'mentality', 'both', 'ministers', 'pinhead', 'do', 'not', 'understand', 'plight', 'daily', 'goods', 'even', 'more', 'expensive', 'stable', 'economy', 'is', 'still', 'talking', 'pig'] ['is', 'pinhead', 'do', 'understand', 'is', 'talking'] ['nan'] ['intj65'] [nan]",non-sarc
"['advanced', 'developed', 'countries', 'properly', 'developed', 'countries', 'had', 'developed', 'national', 'currencies', 'also', 'fell', 'forward', 'jib', 'is', 'bullshit'] ['advanced', 'had', 'developed', 'fell', 'is'] ['nan'] [nan] [nan]",sarc
"['scope', 'public', 'money', 'developed', 'countries', 'more', 'more', 'people', 'pay', 'taxes', 'is', 'very', 'difficult', 'many', 'wretched'] ['developed', 'pay', 'is', 'wretched'] ['nan'] [nan] [nan]",non-sarc
"['forward', 'people', 'money'] ['nan'] ['nan'] ['intj92'] [nan]",sarc
"['stomach', 'is', 'forward'] ['is'] ['nan'] ['intj104'] [nan]",sarc
"['strong', 'urine', 'b', 'misbegotten', 'tax', 'shit', 'advanced'] ['advanced'] ['nan'] ['intj97'] ['idsync137']",sarc
"['go', 'is', 'hearing', 'religious', 'lectures', 'at', 'mosque', 'call', 'is', 'reluctant', 'leave', 'home', 'look', 'mufti', 'teaching', 'guides', 'gods', 'remember', 'day', 'death', 'is', 'not', 'afraid'] ['is', 'hearing', 'is', 'leave', 'teaching', 'remember', 'is'] ['punct1'] [nan] ['idsync138']",sarc
"['do', 'not', 'worry', 'economy', 'falls', 'will', 'add', 'add', 'correct', 'tax', 'developed', 'countries', 'make', 'people', 'suffer', 'not', 'gang'] ['do', 'worry', 'falls', 'will', 'add', 'add', 'developed', 'make', 'suffer'] ['nan'] ['intj69'] [nan]",sarc
"['damn', 'right'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['God', 'eyes', 'he', 'hijab', 'have', 'do', 'is', 'say', 'economic', 'chapter', 'intoxication', 'only'] ['he', 's', 'have', 'do', 'is', 'say'] ['nan'] [nan] ['idsync139']",sarc
"['like', 'talking', 'out', 'there', 'is', 'subsidy', 'be', 'withdrawn', 'do', 'not', 'know', 'I', 'trust', 'only', 'label', 'it'] ['talking', 'is', 'be', 'withdrawn', 'do', 'know', 'trust', 'label'] ['nan'] ['intj65', 'intj69'] [nan]",sarc
"['only', 'a', 'madman', 'can', 'believe', 'talk', 'warrior', 'or', 'blind'] ['can', 'believe', 'bugis', 'blind'] ['nan'] [nan] [nan]",non-sarc
"['Hobo', 'popular', 'kid', 'bowl', 'swing'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['aunt', 'developed', 'an', 'advanced', 'price', 'goods', 'only'] ['developed'] ['nan'] [nan] ['idsync40']",non-sarc
"['head', 'brain', 'mu', 'mu', 'lah', 'quick', 'turn', 'right', 'path', 'God', 'may', 'open', 'door', 'heart', 'repent'] ['may', 'open', 'repent'] ['nan'] ['intj100'] [nan]",non-sarc
"['advanced', 'head', 'brain', 'ringgit', 'deteriorating'] ['deteriorating'] ['nan'] [nan] [nan]",non-sarc
"['make', 'it', 'work', 'out', 'beggars', 'robberies', 'had', 'be', 'dead', 'already', 'promised', 'price', 'drops', 'want', 'ask', 'just', 'one', 'question', 'Malaysian', 'economy', 'is', 'said', 'control', 'government', 'can', 'only', 'chat', 'is', 'people', 'persecuted', 'people', 'wait', 'oath', 'is', 'prayer', 'oppressed', 'destruction', 'hijab', 'remember', 'no', 'good'] ['make', 'work', 'had', 'be', 'want', 'ask', 'question', 'is', 'said', 'control', 'can', 'chat', 'is', 'wait', 'is', 'remember'] ['nan'] ['intj55'] [nan]",non-sarc
"['economic', 'uncertainty', 'can', 'also', 'dock', 'wander', 'blindly', 'forward', 'trick', 'people', 'who', 'do', 'not', 'know', 'can', 'le'] ['can', 'dock', 'trick', 'do', 'know', 'can', 'le'] ['punct1'] ['intj92'] [nan]",sarc
['congratulates'] ['kah'] ['nan'] [nan] [nan],sarc
['liar'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['he', 'is', 'not', 'ashamed', 'correct', 'wretched'] ['is', 'ashamed', 'correct'] ['nan'] [nan] [nan]",non-sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['economic', 'uncertainty', 'act', 'who', 'tried', 'trying'] ['tried', 'trying'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
['thank'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['go', 'ahead', 'no', 'right', 'sacrifice', 'people', 'devils'] ['go', 'sacrifice'] ['nan'] ['intj55'] [nan]",non-sarc
"['before', 'says', 'going', 'feint', 'skunk', 'talk', 'only', 'work', 'knows', 'realize', 'he', 'is', 'also'] ['says', 'going', 'knows', 'realize', 'is'] ['nan'] [nan] [nan]",non-sarc
"['head', 'testicles'] ['testicles'] ['nan'] [nan] [nan]",non-sarc
"['can', 'ride', 'past', 'towers', 'plunge'] ['can', 'ride', 'plunge'] ['nan'] [nan] [nan]",non-sarc
"['small', 'print', 't', 't', 'nan', 'nan', 'capable', 'making', 'a', 'similar', 'divorce', 'ho'] ['making'] ['nan'] [nan] [nan]",non-sarc
"['did', 'have', 'squeeze', 'people'] ['did', 'have', 'squeeze'] ['nan'] [nan] [nan]",non-sarc
"['first', 'time', 'saw', 'a', 'comment', 'sorts', 'pm', 'is', 'great', 'is'] ['saw', 'is', 'is'] ['nan'] [nan] [nan]",non-sarc
"['make', 'best', 'first', 'jib', 'pack', 'is', 'not', 'same', 'as', 'now'] ['make', 'is'] ['nan'] ['intj56'] [nan]",sarc
"['God', 'opened', 'door', 'heart', 'so', 'is', 'he', 'a', 'good', 'boss', 'n', 'trust', 'oriented', 'government', 'do', 'not', 'make', 'a', 'hypocrite', 'amine'] ['opened', 'is', 'oriented', 'do', 'make'] ['nan'] ['intj92'] [nan]",sarc
['father'] ['nan'] ['nan'] [nan] [nan],sarc
"['he', 'advanced', 'head', 'testicles'] ['advanced'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'pockets', 'people', 'is', 'squeezed'] ['is', 'squeezed'] ['nan'] [nan] [nan]",non-sarc
['great'] ['nan'] ['nan'] [nan] [nan],sarc
['lying'] ['lying'] ['nan'] [nan] [nan],non-sarc
"['advanced', 'brain', 'father'] ['nan'] ['nan'] [nan] [nan]",sarc
['winch'] ['nan'] ['nan'] [nan] [nan],non-sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['uncertain', 'economic', 'statement', 'but', 'developed', 'a', 'very', 'strange', 'but', 'true'] ['developed'] ['nan'] [nan] [nan]",sarc
"['it', 'is', 'people', 'who', 'develop', 'stomach', 'people', 'had', 'tie', 'it', 'but', 'ministers', 'want', 'wealthy', 'people', 'in', 'it', 'wait', 'pigs'] ['is', 'develop', 'had', 'tie', 'want', 'menterix'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'people', 'want', 'eat', 'body', 'was', 'not', 'quite', 'cost', 'living', 'was', 'asshole'] ['advanced', 'want', 'eat', 'was', 'was'] ['nan'] ['intj69'] ['idsync35']",non-sarc
"['has', 'kind', 'fatwa'] ['has'] ['nan'] [nan] ['idsync140']",sarc
"['Malaysia', 'ahead', 'papa'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['want', 'hear', 'laugh', 'like', 'kind', 'weird', 'right', 'can', 'be', 'developed', 'in', 'economy', 'stabilized'] ['want', 'hear', 'can', 'be', 'developed', 'stabilized'] ['nan'] [nan] ['idsync141']",sarc
"['head', 'testicles'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['Malaysia', 'is', 'not', 'kind', 'tun', 'present', 'various', 'problems', 'arise'] ['is', 'arise'] ['nan'] [nan] [nan]",non-sarc
"['is', 'kind', 'want', 'develop', 'country', 'pm', 'Malaysia', 'while', 'uncertain', 'economy', 'there', 'is', 'all', 'Malaysians', 'right', 'not', 'suffer'] ['is', 'develop', 'pm', 'is', 'suffer'] ['punct2', 'punct1', 'punct1'] ['intj65'] [nan]",non-sarc
"['wife', 'children', 'cronies', 'advanced', 'people', 'poor', 'ordinary', 'people', 'as', 'well', 'as', 'a', 'small', 'business', 'own', 'work', 'is', 'depressed', 'tormented', 'over', 'village', 'is', 'only', 'wait', 'more', 'quickly', 'good', 'thank'] ['is', 'depressed', 'tormented', 'is', 'pru'] ['nan'] [nan] [nan]",non-sarc
['Fooling'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['advanced', 'citizens', 'already', 'can', 'pay', 'debts', 'bastard', 'wretched'] ['can', 'pay', 'wretched'] ['nan'] [nan] [nan]",non-sarc
"['statement', 'read', 'kind', 'bullshit', 'feeling', 'like', 'vomiting'] ['read', 'vomiting'] ['punct1', 'punct1', 'punct1'] ['intj69'] ['idsync142']",sarc
"['yes', 'indeed', 'go', 'ahead', 'oppressed', 'people', 'suffer', 'many', 'are', 'difficult'] ['go', 'oppressed', 'suffer', 'are'] ['nan'] ['intj74', 'intj53'] [nan]",sarc
"['dick', 'interviewed', 'jib'] ['interviewed'] ['nan'] [nan] [nan]",non-sarc
"['he', 'developed', 'he', 'does', 'say', 'is', 'dream'] ['developed', 'does', 'say', 'is'] ['nan'] ['intj69'] [nan]",sarc
['intelligent'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['Step', 'forward', 'is', 'very', 'loose', 'many', 'small', 'companies', 'big', 'scope', 'scandal', 'many', 'investors', 'fled', 'national', 'self', 'indulgent', 'pity', 'lines'] ['is', 'mdb', 'fled'] ['nan'] [nan] [nan]",sarc
"['crony', 'forward', 'it', 'correctly', 'foul', 'mouth'] ['forward', 'foul'] ['nan'] [nan] [nan]",sarc
"['chosen', 'leader', 'allah'] ['chosen'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'idea', 'a', 'corrupt'] ['advanced'] ['nan'] [nan] [nan]",sarc
"['I', 'pm', 'best', 'country', 'progresses', 'yew', 'fun', 'destitute', 'people', 'pay', 'taxes', 'only', 'close', 'kingdom', 'really', 'pm', 'good', 'at', 'country', 'forward', 'in', 'a', 'way', 'it', 'difficult', 'people', 'pm', 'most', 'wretched', 'in', 'world', 'surrounding', 'it', 'quickly'] ['pm', 'progresses', 'pay', 'pm', 'wretched', 'surrounding', 'puii'] ['nan'] ['intj107'] [nan]",non-sarc
"['every', 'fool'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['superior', 'economic', 'cronies', 'continue', 'progress'] ['continue', 'progress'] ['nan'] [nan] [nan]",non-sarc
"['advanced', 'introduce', 'a', 'new', 'tax', 'removal', 'subsidies', 'developed', 'in', 'terms', 'it'] ['introduce', 'developed'] ['nan'] ['intj69'] ['idsync144']",sarc
"['advanced', 'business', 'first', 'know', 'follow', 'deliciously', 'mouth', 'is', 'already', 'dizzy', 'only', 'think', 'set', 'bill', 'was', 'shops', 'no'] ['know', 'follow', 'is', 'set', 'was'] ['nan'] ['intj55'] [nan]",sarc
"['economy', 'minister', 'who', 'was', 'also', 'kind', 'advanced', 'people'] ['was', 'haha'] ['nan'] ['intj92'] [nan]",non-sarc
"['many', 'ministers', 'not', 'talk', 'sense', 'even', 'graduates', 'foreign', 'universities'] ['talk'] ['nan'] [nan] [nan]",non-sarc
"['gabby', 'strong'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['brain', 'is', 'head', 'jib'] ['is'] ['nan'] [nan] [nan]",non-sarc
"['indeed', 'deceived', 'people', 'continue', 'go', 'forward'] ['deceived', 'continue', 'go'] ['nan'] ['intj53'] [nan]",sarc
['nan'] ['nan'] ['nan'] ['intj107'] [nan],non-sarc
['head'] ['nan'] ['nan'] [nan] [nan],non-sarc
"['best', 'pm'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['he', 'was', 'getting', 'rich', 'living', 'spouse', 'is', 'increasing', 'honest', 'feelings'] ['was', 'getting', 'living', 'is', 'increasing'] ['nan'] [nan] [nan]",non-sarc
"['economy', 'minister', 'truss', 'forward', 'despite', 'country', 'economic', 'decline'] ['truss'] ['nan'] [nan] [nan]",sarc
['nan'] ['nan'] ['nan'] [nan] [nan],sarc
"['head', 'father'] ['najib'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",non-sarc
"['advanced'] ['advanced'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",sarc
"['head', 'testicles'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['sit', 'forward', 'it', 'took', 'money', 'people'] ['took', 'puii'] ['nan'] ['intj107'] [nan]",sarc
"['speaking', 'only', 'own', 'shock'] ['speaking'] ['nan'] ['intj51'] [nan]",sarc
"['easy', 'so', 'easy', 'pm', 'kinds', 'beans', 'only'] ['kan'] ['nan'] [nan] ['idsync145']",sarc
"['funny', 'do', 'not', 'know', 'say', 'have', 'thought', 'it', 'self'] ['do', 'know', 'say', 'have', 'thought'] ['nan'] ['intj92', 'intj69'] [nan]",sarc
"['shit', 'lah', 'lah', 'advanced', 'farrow'] ['shit', 'advanced'] ['punct2', 'punct2'] ['intj100', 'intj100'] [nan]",non-sarc
"['grandfather', 'cronies', 'toilet', 'bowl', 'advanced', 'verbiage', 'result', 'people', 'chief', 'bandit', 'clever', 'trick'] ['toilet'] ['nan'] [nan] [nan]",non-sarc
"['I', 'agree', 'agree', 'resign', 'more', 'hilarious', 'is', 'body'] ['agree', 'agree', 'resign', 'is'] ['punct2', 'punct2', 'punct2'] [nan] [nan]",sarc
['full'] ['nan'] ['nan'] [nan] [nan],sarc
"['people', 'in', 'developed', 'countries', 'tax', 'will', 'not', 'mind', 'brain', 'head'] ['will', 'mind'] ['nan'] [nan] [nan]",non-sarc
"['pocket', 'advanced', 'pockets', 'dry', 'much', 'trouble', 'is'] ['advanced', 'dry', 'is'] ['nan'] [nan] [nan]",non-sarc
"['dyke', 'mu'] ['nan'] ['punct1', 'punct1', 'punct1'] [nan] [nan]",non-sarc
['boast'] ['nan'] ['nan'] [nan] [nan],sarc
"['head', 'testicles'] ['testicles'] ['punct2'] [nan] [nan]",non-sarc
"['crazy', 'crazy', 'advanced', 'airplane', 'is', 'already', 'up', 'grade', 'own', 'panda', 'bear'] ['advanced', 'is'] ['nan'] [nan] [nan]",sarc
"['Best', 'let', 'pm'] ['nan'] ['nan'] [nan] [nan]",non-sarc
"['developed', 'advanced', 'rectal'] ['developed', 'advanced'] ['nan'] [nan] [nan]",sarc
"['oh', 'joke', 'Islamic', 'countries', 'Malaysia', 'I', 'saw', 'prostitution', 'casino', 'gambling', 'corruption', 'other', 'clutter', 'in', 'Malaysia'] ['malaysia', 'saw', 'gambling'] ['nan'] ['intj103'] [nan]",sarc
"['nan'] ['nan'] ['nan'] ['intj107', 'intj107', 'intj107'] [nan]",non-sarc
"['stop', 'cheating', 'is', 'going', 'be', 'a', 'hypocrite', 'just', 'about', 'stop', 'cheating'] ['is', 'going', 'be', 'stop'] ['nan'] [nan] [nan]",non-sarc
